sample,mae_full,mae_inv_only,better_full_or_inv,mae_compare,better_full_or_compare
1454,0.4198003113269806,0.429151713848114,full,0.4046259820461273,compare
1455,0.4292965829372406,0.40889278054237366,inv_only,0.40037837624549866,compare
1456,0.38554057478904724,0.38759535551071167,full,0.39580008387565613,full
1457,0.3842255771160126,0.3770519495010376,inv_only,0.39126670360565186,full
1458,0.3753960430622101,0.37110501527786255,inv_only,0.38460367918014526,full
1459,0.3749940097332001,0.3753696382045746,full,0.39035317301750183,full
1460,0.3877163529396057,0.3807264268398285,inv_only,0.40029391646385193,full
1461,0.3954019248485565,0.38992810249328613,inv_only,0.4026140570640564,full
1462,0.3948601484298706,0.39346903562545776,inv_only,0.3877878785133362,compare
1463,0.3651396334171295,0.3689933717250824,full,0.362388014793396,compare
1464,0.37976595759391785,0.38492879271507263,full,0.36903005838394165,compare
1465,0.39795517921447754,0.4033961594104767,full,0.38489797711372375,compare
1466,0.3756100833415985,0.40588730573654175,full,0.3884422183036804,full
1467,0.3924950361251831,0.424599289894104,full,0.3898894190788269,compare
1468,0.37913796305656433,0.4107333719730377,full,0.3808891773223877,full
1469,0.3877418339252472,0.40477845072746277,full,0.3917362689971924,full
1470,0.3935277760028839,0.4221738278865814,full,0.37623515725135803,compare
1471,0.39452922344207764,0.4387931823730469,full,0.38614127039909363,compare
1472,0.4020339548587799,0.4440051019191742,full,0.4076994061470032,full
1473,0.43189793825149536,0.4527500867843628,full,0.4083181321620941,compare
1474,0.4407065808773041,0.45943301916122437,full,0.42398518323898315,compare
1475,0.39063337445259094,0.44970250129699707,full,0.38063257932662964,compare
1476,0.4055381119251251,0.440487265586853,full,0.37954843044281006,compare
1477,0.4046332538127899,0.4471229016780853,full,0.40939605236053467,full
1478,0.42661046981811523,0.45044028759002686,full,0.39827582240104675,compare
1479,0.4227176904678345,0.44351816177368164,full,0.3934970200061798,compare
1480,0.40436285734176636,0.42721402645111084,full,0.3893497586250305,compare
1481,0.39917197823524475,0.4210764765739441,full,0.3837391138076782,compare
1482,0.3972136378288269,0.41258877515792847,full,0.3905027508735657,compare
1483,0.38440951704978943,0.4028792679309845,full,0.39666831493377686,full
1484,0.395715594291687,0.4053361713886261,full,0.4033952057361603,full
1485,0.4019269645214081,0.4046694040298462,full,0.4122128188610077,full
1486,0.41257742047309875,0.4077395498752594,inv_only,0.42538443207740784,full
1487,0.401591956615448,0.3910415768623352,inv_only,0.3726322650909424,compare
1488,0.39146727323532104,0.39305198192596436,full,0.35480785369873047,compare
1489,0.3535033166408539,0.4015999436378479,full,0.32808616757392883,compare
1490,0.34687110781669617,0.3693803548812866,full,0.32425254583358765,compare
1491,0.3375251889228821,0.3687132000923157,full,0.3169000744819641,compare
1492,0.3509828448295593,0.35840949416160583,full,0.3083445429801941,compare
1493,0.351930171251297,0.34171971678733826,inv_only,0.31300851702690125,compare
1494,0.37334275245666504,0.35668882727622986,inv_only,0.3045909106731415,compare
1495,0.3499833345413208,0.3416043817996979,inv_only,0.3170320391654968,compare
1496,0.3191494643688202,0.32963454723358154,full,0.3202705979347229,full
1497,0.3365989029407501,0.3319821357727051,inv_only,0.31263330578804016,compare
1498,0.3404962420463562,0.3252304196357727,inv_only,0.31677910685539246,compare
1499,0.3192903995513916,0.3488079011440277,full,0.3613441288471222,full
1500,0.34937018156051636,0.36596229672431946,full,0.3884541690349579,full
1501,0.33085909485816956,0.39111337065696716,full,0.3444533050060272,full
1502,0.33424270153045654,0.40202200412750244,full,0.33155909180641174,compare
1503,0.35862261056900024,0.39385923743247986,full,0.3318966031074524,compare
1504,0.38129085302352905,0.3816024363040924,full,0.3541487455368042,compare
1505,0.3738890588283539,0.3932531476020813,full,0.36439022421836853,compare
1506,0.3780719041824341,0.39340659976005554,full,0.36283016204833984,compare
1507,0.37147802114486694,0.39954376220703125,full,0.3574260175228119,compare
1508,0.37650859355926514,0.40316617488861084,full,0.3671220541000366,compare
1509,0.3972221612930298,0.41487187147140503,full,0.4046614170074463,full
1510,0.37387964129447937,0.4028218686580658,full,0.3842695951461792,full
1511,0.3693777918815613,0.37511393427848816,full,0.3498844802379608,compare
1512,0.34590744972229004,0.35482609272003174,full,0.33686161041259766,compare
1513,0.31587573885917664,0.3482910394668579,full,0.34955212473869324,full
1514,0.3504297733306885,0.34492939710617065,inv_only,0.35991862416267395,full
1515,0.34760478138923645,0.343696653842926,inv_only,0.36684921383857727,full
1516,0.3416067957878113,0.3495892286300659,full,0.33919158577919006,compare
1517,0.331922709941864,0.34844493865966797,full,0.3177770972251892,compare
1518,0.3298513889312744,0.36884036660194397,full,0.315765917301178,compare
1519,0.33878132700920105,0.37867337465286255,full,0.3216024935245514,compare
1520,0.34606584906578064,0.38536617159843445,full,0.35015493631362915,full
1521,0.33478105068206787,0.37364956736564636,full,0.34768837690353394,full
1522,0.3511539399623871,0.3607492446899414,full,0.34475526213645935,compare
1523,0.35683655738830566,0.37114331126213074,full,0.34551915526390076,compare
1524,0.37588831782341003,0.3769403100013733,full,0.36835184693336487,compare
1525,0.36811885237693787,0.3923713266849518,full,0.4012444019317627,full
1526,0.38295719027519226,0.4148094654083252,full,0.42171797156333923,full
1527,0.4117572009563446,0.4351731240749359,full,0.4170999228954315,full
1528,0.3981357514858246,0.42363348603248596,full,0.4142046570777893,full
1529,0.39245977997779846,0.42277106642723083,full,0.4124244451522827,full
1530,0.3738323450088501,0.42272359132766724,full,0.3978104293346405,full
1531,0.39393624663352966,0.4181629419326782,full,0.3839279115200043,compare
1532,0.3954406976699829,0.4141450822353363,full,0.3782781958580017,compare
1533,0.39343804121017456,0.4351438879966736,full,0.39113399386405945,compare
1534,0.411332905292511,0.4521578550338745,full,0.38587674498558044,compare
1535,0.40724310278892517,0.4695173501968384,full,0.39508765935897827,compare
1536,0.40188321471214294,0.44254541397094727,full,0.3916550576686859,compare
1537,0.35125064849853516,0.41387704014778137,full,0.35602033138275146,full
1538,0.35663333535194397,0.4088400900363922,full,0.35682275891304016,full
1539,0.3513144552707672,0.4053722620010376,full,0.3580608069896698,full
1540,0.353115439414978,0.3933570981025696,full,0.3624233901500702,full
1541,0.36883437633514404,0.3892401456832886,full,0.3695785403251648,full
1542,0.3791670501232147,0.3830624222755432,full,0.3802570104598999,full
1543,0.38828369975090027,0.3801119327545166,inv_only,0.3846491873264313,compare
1544,0.4597555994987488,0.36785638332366943,inv_only,0.38405337929725647,compare
1545,0.3993875980377197,0.3517471253871918,inv_only,0.381884902715683,compare
1546,0.42864036560058594,0.3489193618297577,inv_only,0.41703224182128906,compare
1547,0.46570760011672974,0.3750222325325012,inv_only,0.44844961166381836,compare
1548,0.4353027045726776,0.3985016345977783,inv_only,0.43754833936691284,full
1549,0.4063488841056824,0.4074654281139374,full,0.4121932089328766,full
1550,0.412144273519516,0.42452695965766907,full,0.4348328113555908,full
1551,0.4234488308429718,0.4340377748012543,full,0.45467495918273926,full
1552,0.440768301486969,0.4572756588459015,full,0.48122361302375793,full
1553,0.4739144742488861,0.4726569950580597,inv_only,0.4896771311759949,full
1554,0.4876863360404968,0.48646801710128784,inv_only,0.4770631492137909,compare
1555,0.4541156589984894,0.47716760635375977,full,0.46637335419654846,full
1556,0.45655474066734314,0.4761399030685425,full,0.4581736624240875,full
1557,0.45293986797332764,0.4725833237171173,full,0.4484853744506836,compare
1558,0.4527282416820526,0.48632973432540894,full,0.4575956463813782,full
1559,0.44197481870651245,0.48421144485473633,full,0.4606517553329468,full
1560,0.4336735010147095,0.45396360754966736,full,0.43505460023880005,full
1561,0.42488929629325867,0.43907633423805237,full,0.4233264625072479,compare
1562,0.4187392294406891,0.4257494807243347,full,0.41400283575057983,compare
1563,0.41715213656425476,0.42486000061035156,full,0.4200891852378845,full
1564,0.4137706458568573,0.42584913969039917,full,0.41774600744247437,full
1565,0.40616127848625183,0.4306497275829315,full,0.4345454275608063,full
1566,0.42196229100227356,0.4315047562122345,full,0.4243810772895813,full
1567,0.4337805509567261,0.4319082200527191,inv_only,0.4225875437259674,compare
1568,0.4300222396850586,0.4307281970977783,full,0.4407331049442291,full
1569,0.45102423429489136,0.432169646024704,inv_only,0.4345951974391937,compare
1570,0.3985603451728821,0.42844659090042114,full,0.40148770809173584,full
1571,0.3675788640975952,0.40904557704925537,full,0.36311596632003784,compare
1572,0.3517201542854309,0.3978302478790283,full,0.3614325523376465,full
1573,0.3919467031955719,0.399527907371521,full,0.38224053382873535,compare
1574,0.363120973110199,0.393358051776886,full,0.39951688051223755,full
1575,0.33937719464302063,0.36672675609588623,full,0.38367190957069397,full
1576,0.3509379029273987,0.3776257038116455,full,0.36834049224853516,full
1577,0.3582097887992859,0.38713037967681885,full,0.37129971385002136,full
1578,0.39287346601486206,0.39896324276924133,full,0.3808610141277313,compare
1579,0.39992159605026245,0.4047991633415222,full,0.3960605561733246,compare
1580,0.4146876037120819,0.4073680639266968,inv_only,0.3985464870929718,compare
1581,0.38651368021965027,0.40195637941360474,full,0.38559797406196594,compare
1582,0.3861568570137024,0.41762402653694153,full,0.38909268379211426,full
1583,0.4065840542316437,0.43099260330200195,full,0.3861505389213562,compare
1584,0.3983113467693329,0.41570591926574707,full,0.37919554114341736,compare
1585,0.36350521445274353,0.39952772855758667,full,0.3673843741416931,full
1586,0.3716673254966736,0.38679319620132446,full,0.36750444769859314,compare
1587,0.37539923191070557,0.37716740369796753,full,0.3493383824825287,compare
1588,0.35214465856552124,0.36974087357521057,full,0.34918734431266785,compare
1589,0.3749229311943054,0.3628312945365906,inv_only,0.3573874533176422,compare
1590,0.36755475401878357,0.370307981967926,full,0.37697088718414307,full
1591,0.3803214728832245,0.3618104159832001,inv_only,0.3832082450389862,full
1592,0.3357338607311249,0.37577658891677856,full,0.38708987832069397,full
1593,0.34328392148017883,0.39283284544944763,full,0.37335339188575745,full
1594,0.3292563259601593,0.383024662733078,full,0.3425128757953644,full
1595,0.36827901005744934,0.3903091549873352,full,0.36599576473236084,compare
1596,0.3652600646018982,0.39351505041122437,full,0.36617323756217957,full
1597,0.34768399596214294,0.39606282114982605,full,0.3679589629173279,full
1598,0.3685287535190582,0.3962235152721405,full,0.37551507353782654,full
1599,0.36511269211769104,0.38630345463752747,full,0.3771290183067322,full
1600,0.3698655962944031,0.38841167092323303,full,0.38169702887535095,full
1601,0.4031929671764374,0.407443106174469,full,0.3956482410430908,compare
1602,0.4446699023246765,0.42866045236587524,inv_only,0.41264480352401733,compare
1603,0.4293612539768219,0.4369456171989441,full,0.43630626797676086,full
1604,0.4298461377620697,0.4453853368759155,full,0.4370598793029785,full
1605,0.43231409788131714,0.44739869236946106,full,0.4494377374649048,full
1606,0.4573110342025757,0.4560561180114746,inv_only,0.45191821455955505,compare
1607,0.45813125371932983,0.4633024036884308,full,0.4563779830932617,compare
1608,0.46450743079185486,0.4660811722278595,full,0.4779556095600128,full
1609,0.4620378613471985,0.46509602665901184,full,0.47869473695755005,full
1610,0.4709886908531189,0.4731478989124298,full,0.47248804569244385,full
1611,0.4824807047843933,0.47845450043678284,inv_only,0.4701536297798157,compare
1612,0.466279536485672,0.4745550751686096,full,0.4423845410346985,compare
1613,0.46842730045318604,0.4695279002189636,full,0.4347834885120392,compare
1614,0.4559192657470703,0.4646674692630768,full,0.4462372958660126,compare
1615,0.4819170832633972,0.4774601459503174,inv_only,0.45459380745887756,compare
1616,0.4806848466396332,0.4952791929244995,full,0.4597454071044922,compare
1617,0.4839839041233063,0.5040875673294067,full,0.43267640471458435,compare
1618,0.47668159008026123,0.4994153678417206,full,0.4483032822608948,compare
1619,0.435332715511322,0.4874301254749298,full,0.4469813406467438,full
1620,0.44546669721603394,0.48507601022720337,full,0.4465470314025879,full
1621,0.4733250141143799,0.4999072849750519,full,0.4554286301136017,compare
1622,0.47342175245285034,0.5067573189735413,full,0.4497641623020172,compare
1623,0.4890252649784088,0.5022475719451904,full,0.4481905996799469,compare
1624,0.4862135946750641,0.4974227249622345,full,0.4829476773738861,compare
1625,0.47832417488098145,0.4962840974330902,full,0.4869789481163025,full
1626,0.4790440499782562,0.4964979290962219,full,0.47637176513671875,compare
1627,0.4818335175514221,0.49177655577659607,full,0.4705740809440613,compare
1628,0.48163288831710815,0.49643635749816895,full,0.4684760868549347,compare
1629,0.48885706067085266,0.506675124168396,full,0.4752112925052643,compare
1630,0.5028674006462097,0.512448251247406,full,0.4839673936367035,compare
1631,0.49139949679374695,0.5045812129974365,full,0.4884359836578369,compare
1632,0.48645642399787903,0.4931129217147827,full,0.478410005569458,compare
1633,0.4666488468647003,0.4836384057998657,full,0.4605344533920288,compare
1634,0.46886536478996277,0.4779942035675049,full,0.47296252846717834,full
1635,0.47606420516967773,0.4825819134712219,full,0.46584177017211914,compare
1636,0.4763718545436859,0.4923788011074066,full,0.47417324781417847,compare
1637,0.48826563358306885,0.49900391697883606,full,0.4821324646472931,compare
1638,0.4976489841938019,0.5148707032203674,full,0.49944043159484863,full
1639,0.5079009532928467,0.5305173993110657,full,0.506854236125946,compare
1640,0.5167499780654907,0.5404151678085327,full,0.5185487270355225,full
1641,0.5252594947814941,0.5363372564315796,full,0.5121177434921265,compare
1642,0.5015937089920044,0.5158942937850952,full,0.4853178858757019,compare
1643,0.4803229868412018,0.5114718675613403,full,0.4777278006076813,compare
1644,0.48807618021965027,0.511464536190033,full,0.47151175141334534,compare
1645,0.49619388580322266,0.5139481425285339,full,0.468726247549057,compare
1646,0.4919877052307129,0.5139024257659912,full,0.4667450189590454,compare
1647,0.49855178594589233,0.5086464285850525,full,0.46267518401145935,compare
1648,0.4990554749965668,0.5024523138999939,full,0.4645557999610901,compare
1649,0.4962295591831207,0.49934661388397217,full,0.4768540561199188,compare
1650,0.492631196975708,0.49100735783576965,inv_only,0.4742552638053894,compare
1651,0.4884268641471863,0.4826599955558777,inv_only,0.4694499969482422,compare
1652,0.4882585406303406,0.47952988743782043,inv_only,0.44587427377700806,compare
1653,0.4879859685897827,0.4821748733520508,inv_only,0.4480964243412018,compare
1654,0.49190187454223633,0.4839836359024048,inv_only,0.4697459936141968,compare
1655,0.5043184757232666,0.4911267161369324,inv_only,0.4784131944179535,compare
1656,0.5228071808815002,0.5097441077232361,inv_only,0.49697884917259216,compare
1657,0.511553168296814,0.5037177205085754,inv_only,0.49192193150520325,compare
1658,0.5273417830467224,0.5120550990104675,inv_only,0.5148637890815735,compare
1659,0.5488143563270569,0.524523913860321,inv_only,0.5231407880783081,compare
1660,0.5540751814842224,0.5281001329421997,inv_only,0.5284720063209534,compare
1661,0.5393891334533691,0.5170939564704895,inv_only,0.5235200524330139,compare
1662,0.5570140480995178,0.5195613503456116,inv_only,0.5324456691741943,compare
1663,0.5048251152038574,0.5118098855018616,full,0.4749341905117035,compare
1664,0.5060105919837952,0.5129552483558655,full,0.4641609191894531,compare
1665,0.4642200171947479,0.4771713614463806,full,0.4234488308429718,compare
1666,0.42681387066841125,0.46223005652427673,full,0.4057857096195221,compare
1667,0.4207046627998352,0.4685174822807312,full,0.45757439732551575,full
1668,0.4671088755130768,0.49500465393066406,full,0.51310133934021,full
1669,0.5143020153045654,0.5271720290184021,full,0.5654045939445496,full
1670,0.5804712772369385,0.5774810314178467,inv_only,0.6197953820228577,full
1671,0.6259152889251709,0.6229583024978638,inv_only,0.6694027781486511,full
1672,0.6489281058311462,0.6526178121566772,full,0.6707090139389038,full
1673,0.5763905644416809,0.618901789188385,full,0.579576849937439,full
1674,0.5543766021728516,0.5844752788543701,full,0.5308560132980347,compare
1675,0.528400182723999,0.5767576098442078,full,0.5232853293418884,compare
1676,0.5135924220085144,0.5619928240776062,full,0.5159989595413208,full
1677,0.5311673283576965,0.54453045129776,full,0.5330285429954529,full
1678,0.5121154189109802,0.5135043263435364,full,0.4947260022163391,compare
1679,0.49715346097946167,0.4760362505912781,inv_only,0.49285581707954407,compare
1680,0.48021018505096436,0.46246638894081116,inv_only,0.4829840064048767,full
1681,0.45154762268066406,0.45811375975608826,full,0.5016483068466187,full
1682,0.4952559769153595,0.4725662171840668,inv_only,0.5614434480667114,full
1683,0.5006734132766724,0.46648693084716797,inv_only,0.5723264813423157,full
1684,0.49012094736099243,0.45186007022857666,inv_only,0.5659957528114319,full
1685,0.4851503372192383,0.4483986794948578,inv_only,0.564707338809967,full
1686,0.5007041096687317,0.4628518521785736,inv_only,0.6005818843841553,full
1687,0.49966153502464294,0.47677186131477356,inv_only,0.5961992740631104,full
1688,0.5252357125282288,0.4864029884338379,inv_only,0.5830377340316772,full
1689,0.4911956489086151,0.48944759368896484,inv_only,0.5218774676322937,full
1690,0.4668391942977905,0.4812173843383789,full,0.453274130821228,compare
1691,0.44992488622665405,0.4548192024230957,full,0.4352805018424988,compare
1692,0.41634610295295715,0.4317939579486847,full,0.4059021770954132,compare
1693,0.3820989727973938,0.40574949979782104,full,0.3830348551273346,full
1694,0.3783995509147644,0.38345301151275635,full,0.3954416513442993,full
1695,0.3792177140712738,0.37818238139152527,inv_only,0.40798690915107727,full
1696,0.38594409823417664,0.3952086865901947,full,0.4168584942817688,full
1697,0.3889882266521454,0.4005546569824219,full,0.41471537947654724,full
1698,0.409393310546875,0.4175306260585785,full,0.411922425031662,full
1699,0.42182105779647827,0.41837844252586365,inv_only,0.4065741300582886,compare
1700,0.410806804895401,0.4185866415500641,full,0.40795227885246277,compare
1701,0.4099454879760742,0.4120399057865143,full,0.39439764618873596,compare
1702,0.3970303237438202,0.4082256555557251,full,0.39080238342285156,compare
1703,0.4192790985107422,0.4139235019683838,inv_only,0.4100605249404907,compare
1704,0.4230627417564392,0.418887734413147,inv_only,0.4280766546726227,full
1705,0.4194035530090332,0.42153340578079224,full,0.4519209861755371,full
1706,0.42219436168670654,0.41515833139419556,inv_only,0.4393294155597687,full
1707,0.4152393341064453,0.3967180848121643,inv_only,0.4348515272140503,full
1708,0.4278823435306549,0.3966609537601471,inv_only,0.4503721594810486,full
1709,0.45043691992759705,0.40995970368385315,inv_only,0.4548131823539734,full
1710,0.4450888931751251,0.4257676303386688,inv_only,0.4380621314048767,compare
1711,0.43070459365844727,0.40877386927604675,inv_only,0.42156782746315,compare
1712,0.42115893959999084,0.4057968258857727,inv_only,0.39892861247062683,compare
1713,0.3738209903240204,0.3700258433818817,inv_only,0.35042789578437805,compare
1714,0.3651922047138214,0.3550328016281128,inv_only,0.34033745527267456,compare
1715,0.37226706743240356,0.34713342785835266,inv_only,0.3548111617565155,compare
1716,0.3518540859222412,0.3415369689464569,inv_only,0.352647602558136,full
1717,0.34260624647140503,0.34759289026260376,full,0.3511274456977844,full
1718,0.3402458131313324,0.34128299355506897,full,0.3546452224254608,full
1719,0.34280771017074585,0.3378124237060547,inv_only,0.35540375113487244,full
1720,0.34072038531303406,0.3406560719013214,inv_only,0.3510214686393738,full
1721,0.34397363662719727,0.34495389461517334,full,0.36140134930610657,full
1722,0.344478577375412,0.34103479981422424,inv_only,0.3750983774662018,full
1723,0.33964359760284424,0.344102144241333,full,0.3677339255809784,full
1724,0.35360100865364075,0.34510695934295654,inv_only,0.36720648407936096,full
1725,0.3470107913017273,0.3459474444389343,inv_only,0.3626546263694763,full
1726,0.38005369901657104,0.36940258741378784,inv_only,0.3840636909008026,full
1727,0.3785801827907562,0.3704388439655304,inv_only,0.38575658202171326,full
1728,0.3785896897315979,0.37251633405685425,inv_only,0.3875073194503784,full
1729,0.332902193069458,0.33341526985168457,full,0.3771512508392334,full
1730,0.3345688581466675,0.33181220293045044,inv_only,0.3781009316444397,full
1731,0.3409479856491089,0.33522123098373413,inv_only,0.3902060389518738,full
1732,0.35514381527900696,0.34377095103263855,inv_only,0.39213046431541443,full
1733,0.3752911388874054,0.3591088056564331,inv_only,0.39649245142936707,full
1734,0.3821960687637329,0.36415746808052063,inv_only,0.39182382822036743,full
1735,0.4090629518032074,0.3659030795097351,inv_only,0.39923951029777527,compare
1736,0.37653207778930664,0.35898473858833313,inv_only,0.3757074773311615,compare
1737,0.3728053867816925,0.3321380615234375,inv_only,0.33892250061035156,compare
1738,0.3454643487930298,0.3179575800895691,inv_only,0.35898035764694214,full
1739,0.3489709198474884,0.3287471532821655,inv_only,0.35170137882232666,full
1740,0.34672194719314575,0.3285366892814636,inv_only,0.3327435255050659,compare
1741,0.3278869390487671,0.3328365385532379,full,0.3420298993587494,full
1742,0.3250669836997986,0.3351952135562897,full,0.3464183807373047,full
1743,0.3387562334537506,0.3461875915527344,full,0.3612963557243347,full
1744,0.34393110871315,0.3527684807777405,full,0.3713735044002533,full
1745,0.3626996874809265,0.3751833736896515,full,0.36418381333351135,full
1746,0.36872196197509766,0.39118272066116333,full,0.353213369846344,compare
1747,0.38288670778274536,0.40397173166275024,full,0.3730774521827698,compare
1748,0.3899989426136017,0.40401560068130493,full,0.3775918483734131,compare
1749,0.3775482475757599,0.39095696806907654,full,0.36897966265678406,compare
1750,0.37118834257125854,0.39291006326675415,full,0.3617889881134033,compare
1751,0.3696834444999695,0.3937707841396332,full,0.3637409806251526,compare
1752,0.3526502549648285,0.37577134370803833,full,0.35963812470436096,full
1753,0.3456811308860779,0.365082710981369,full,0.34652188420295715,full
1754,0.34195441007614136,0.3511003255844116,full,0.3420555591583252,full
1755,0.3401263356208801,0.3407385051250458,full,0.33611437678337097,compare
1756,0.3163299262523651,0.32464599609375,full,0.3286905884742737,full
1757,0.3046353757381439,0.3187486231327057,full,0.32596349716186523,full
1758,0.29772427678108215,0.31132134795188904,full,0.3288741707801819,full
1759,0.30541327595710754,0.3151342272758484,full,0.3428179621696472,full
1760,0.3173423707485199,0.3317115902900696,full,0.3605499267578125,full
1761,0.31332093477249146,0.34876424074172974,full,0.304200142621994,compare
1762,0.28280168771743774,0.3392990529537201,full,0.2827656865119934,compare
1763,0.31262481212615967,0.3397899866104126,full,0.28089359402656555,compare
1764,0.2982620596885681,0.3387542963027954,full,0.282412052154541,compare
1765,0.3128824234008789,0.3520399034023285,full,0.297195702791214,compare
1766,0.316545307636261,0.34994733333587646,full,0.3004789650440216,compare
1767,0.2974849045276642,0.3331247568130493,full,0.2963150441646576,compare
1768,0.29281795024871826,0.31964007019996643,full,0.3010694682598114,full
1769,0.29367679357528687,0.3100401759147644,full,0.29880890250205994,full
1770,0.284800261259079,0.2992249131202698,full,0.30903133749961853,full
1771,0.27632027864456177,0.2833479940891266,full,0.3114132881164551,full
1772,0.28019288182258606,0.28104716539382935,full,0.30468085408210754,full
1773,0.2936258912086487,0.2916918992996216,inv_only,0.3119318187236786,full
1774,0.2985316216945648,0.30061468482017517,full,0.3293769061565399,full
1775,0.3071213364601135,0.3031075894832611,inv_only,0.31630653142929077,full
1776,0.29005056619644165,0.29239514470100403,full,0.31559139490127563,full
1777,0.2751953601837158,0.28928306698799133,full,0.3084023892879486,full
1778,0.28901445865631104,0.2963882386684418,full,0.3029974699020386,full
1779,0.2889100909233093,0.29151371121406555,full,0.3065820038318634,full
1780,0.2963980436325073,0.2899838387966156,inv_only,0.30367523431777954,full
1781,0.29325050115585327,0.2862718105316162,inv_only,0.30763953924179077,full
1782,0.29507002234458923,0.2841642200946808,inv_only,0.30723807215690613,full
1783,0.29263001680374146,0.2842290699481964,inv_only,0.28999897837638855,compare
1784,0.278516560792923,0.29698100686073303,full,0.28042271733283997,full
1785,0.27293792366981506,0.29994839429855347,full,0.2609010934829712,compare
1786,0.3121369183063507,0.3111805319786072,inv_only,0.3292959928512573,full
1787,0.3606371283531189,0.33704036474227905,inv_only,0.4014471173286438,full
1788,0.2950143814086914,0.3360079824924469,full,0.324125736951828,full
1789,0.35916611552238464,0.3705483675003052,full,0.3793288767337799,full
1790,0.28785449266433716,0.3599809408187866,full,0.30726706981658936,full
1791,0.28877708315849304,0.3457903563976288,full,0.30179327726364136,full
1792,0.313804030418396,0.3444395959377289,full,0.30705276131629944,compare
1793,0.316599041223526,0.3409724533557892,full,0.3031329810619354,compare
1794,0.3123789429664612,0.32370802760124207,full,0.3007534444332123,compare
1795,0.3011218309402466,0.3043913245201111,full,0.31666937470436096,full
1796,0.3038148581981659,0.3106936514377594,full,0.3240223824977875,full
1797,0.30631521344184875,0.31462362408638,full,0.32296934723854065,full
1798,0.31443479657173157,0.3226909935474396,full,0.32619011402130127,full
1799,0.30834415555000305,0.3228963315486908,full,0.34203848242759705,full
1800,0.3166051506996155,0.3326374888420105,full,0.35216009616851807,full
1801,0.33818501234054565,0.35250210762023926,full,0.362692266702652,full
1802,0.32664182782173157,0.3577795922756195,full,0.35346075892448425,full
1803,0.3512609601020813,0.3767411708831787,full,0.36502569913864136,full
1804,0.3713931739330292,0.38368698954582214,full,0.3725191354751587,full
1805,0.38769233226776123,0.39456671476364136,full,0.3875245749950409,compare
1806,0.3986682891845703,0.4137495160102844,full,0.40522798895835876,full
1807,0.40768060088157654,0.43004655838012695,full,0.4188653826713562,full
1808,0.41299980878829956,0.44214531779289246,full,0.42812657356262207,full
1809,0.4098133444786072,0.44916999340057373,full,0.4329598844051361,full
1810,0.42392948269844055,0.46257245540618896,full,0.43310344219207764,full
1811,0.45014750957489014,0.4864063262939453,full,0.46468591690063477,full
1812,0.4987204372882843,0.523686945438385,full,0.505128026008606,full
1813,0.5478338003158569,0.5658776760101318,full,0.554174542427063,full
1814,0.5987511873245239,0.6047028303146362,full,0.6009610891342163,full
1815,0.6097916960716248,0.6425682306289673,full,0.6280310153961182,full
1816,0.6388093829154968,0.6622615456581116,full,0.6507403254508972,full
1817,0.6519204378128052,0.6667643785476685,full,0.6526925563812256,full
1818,0.661016047000885,0.6675798892974854,full,0.6485093832015991,compare
1819,0.657467246055603,0.6632459163665771,full,0.6540642976760864,compare
1820,0.6601466536521912,0.6586148738861084,inv_only,0.6568187475204468,compare
1821,0.6874679923057556,0.6573447585105896,inv_only,0.660982072353363,compare
1822,0.6685018539428711,0.6593837141990662,inv_only,0.655399739742279,compare
1823,0.6530808806419373,0.6520850658416748,inv_only,0.646964430809021,compare
1824,0.6556813716888428,0.6630677580833435,full,0.6475141048431396,compare
1825,0.6670135259628296,0.6715722680091858,full,0.652593195438385,compare
1826,0.6736629009246826,0.6752226948738098,full,0.6502400636672974,compare
1827,0.6754403114318848,0.6740207076072693,inv_only,0.6551609039306641,compare
1828,0.6628759503364563,0.6688938736915588,full,0.6571420431137085,compare
1829,0.6541593074798584,0.6665157079696655,full,0.65459805727005,full
1830,0.6468134522438049,0.6616069078445435,full,0.6445965766906738,compare
1831,0.6473272442817688,0.6657330393791199,full,0.6394910216331482,compare
1832,0.6621939539909363,0.6733707785606384,full,0.6580438613891602,compare
1833,0.6622549891471863,0.6799026131629944,full,0.6569240093231201,compare
1834,0.6542909145355225,0.6995318531990051,full,0.6349255442619324,compare
1835,0.6797160506248474,0.7314537167549133,full,0.6815869808197021,full
1836,0.669107973575592,0.7248609066009521,full,0.7026957869529724,full
1837,0.6971625685691833,0.7281661629676819,full,0.7109031081199646,full
1838,0.7236625552177429,0.7296809554100037,full,0.7358468770980835,full
1839,0.7598878741264343,0.7619146704673767,full,0.7933745980262756,full
1840,0.7828897833824158,0.7709263563156128,inv_only,0.7795034050941467,compare
1841,0.7069716453552246,0.7416459918022156,full,0.6902779340744019,compare
1842,0.7027833461761475,0.7273505926132202,full,0.6742783784866333,compare
1843,0.6868308186531067,0.7101648449897766,full,0.6705825924873352,compare
1844,0.683759868144989,0.6983850002288818,full,0.6507097482681274,compare
1845,0.6713542342185974,0.6908172965049744,full,0.6495798230171204,compare
1846,0.6672508716583252,0.6724317073822021,full,0.6315966248512268,compare
1847,0.650336742401123,0.6576920747756958,full,0.6231151223182678,compare
1848,0.6346486806869507,0.6531152129173279,full,0.6062446236610413,compare
1849,0.6182080507278442,0.6456407308578491,full,0.5821210145950317,compare
1850,0.6167434453964233,0.642702579498291,full,0.5737634301185608,compare
